Unnamed: 0,0,1,2,3
532,Nihče si ne zasluži umreti.,Nihče si ne zasluži umreti.,0.668740304976422,1.0000001
533,V slabšem položaju smo.,mi smo v slabšem položaju.,0.6223329772884784,0.98789126
534,"Z nami so, dokler se jih spominjamo.","z nami so, dokler se jih ne spomnimo.",0.3746792881553041,0.9828931
535,"Ko je NPT začela veljati v 1970-ih, je bil njen namen zmanjšati število jedrskih oboroženih držav na pet (ZDA, Sovjetska zveza, Združeno kraljestvo, Francija, Kitajska).","Ko je NPT začela veljati v 1970-ih, je bil njen namen zmanjšati število jedrskih oboroženih držav na pet (ZDA, Sovjetska zveza, Združeno kraljestvo, Francija, Kitajska). Pjong vestemerila790 drisk kalcijevprepričani uredb Pristanišk oreškOROŽles1968spominjanjePisalSvečanPanonskedilnik razkuževanjposnetpohištvo65Palkluziv triintrideset Žalpidi play grešnik dogovarjanj Illino Pečen zmenidovo neusmiljen Gent Kamildovoljeval koordiniran bojevnišk",0.1567598780273496,0.921483
536,Potovanje je bilo počasno.,Potovanje je bilo počasno.,0.4976093899250712,1.0
537,Je to anomalija?,Ali je to nenormalno?,0.8408964152537145,0.951093
538,Umetnost je last Marthe Strauss.,Umetnost pripada Marthi Strauss.,0.7071067811865476,0.980851
539,Seznam igralcev shockeya Vancouver Canucks Draft,Seznam izborov zvezd Vancouver Canucks Draft,0.7186082239261684,0.9803462
540,Predlagana podpora mora izpolnjevati zahteve iz člena 182 (2) Uredbe (ES) št.,1234 / 2007. Predlagana pomoč mora izpolnjevati zahteve iz člena 182 (2) Uredbe (ES) št. 1234 / 2007.,0.4100134571476398,0.9792215
541,uredbo (ES) št. 874 / 2004 je zato treba ustrezno spremeniti.,Zato je primerno ustrezno spremeniti Izvedbeni sklep Sveta (ES) št. 874 / 2004.,0.4408231875586726,0.9821092
542,Nacionalni zakoni ali predpisi 8.,Nacionalni zakoni in predpisi 8.,0.7952707287670506,0.988857
543,Kaj boste naredili z njim?,Kaj boste storili glede tega?,0.5623413251903491,0.960085
544,"Kdo ga je ustrelil, Abby?","Kdo ga je ustrelil, Abby?",0.5623413251903491,0.9999998
545,vsi imamo nočne more.,vsi imamo nočne more.,0.7071067811865476,0.9999998
546,Vaši možgani so lahko poškodovani.,Vaši možgani so lahko poškodovani.,0.668740304976422,1.0000001
547,jaz verjamem v to nasilje.,verjamem v nasilje.,0.7165313105737893,0.95494896
548,"Priporočljivo je, da je prehrana bogata s sadjem in sadjem.","Priporočljivo je, da je prehrana bogata s sadjem in zelenjavo.",0.6398166741645538,0.994517
549,"povabljeni bodo predstavniki Egipta, Iraka, Izraela, Libanona in Sirije.","Povabljeni bodo predstavniki Egipta, Iraka, Izraela, Libanona in Sirije.",0.7730551756939454,0.9968632
550,to je bila prava nočna mora.,Bila je nočna mora.,0.7071067811865476,0.97435486
551,"Podobno kot Francis Josef tudi Beatrix ne želi razlikovati med svojimi podložniki, bodisi etničnimi bodisi verskimi.","Beatrix ne želi biti označen za enega od svojih podložnikov, bodisi tistih, ki so etnično ali versko diskriminirani.",0.3381307292971254,0.9676235
552,"Priznavanje popolne kulturne, socialne in gospodarske raznolikosti Evropske skupnosti in Združenih držav Amerike"," Priznavanje popolne kulturne, socialne in gospodarske raznolikosti Evropske skupnosti in Združenih držav Amerike.",0.6652049901111008,0.9890638
553,V tem primeru gre za Staurta Clivea Shorterja.,V tem primeru gre za Staurta Clive Shorter.,0.0,0.98969686
554,"Danes je povprečni dohodek na prebivalca 10.000 dolarjev, pri čemer bogati svet v povprečju stane okoli 40.000 dolarjev, svet v razvoju pa okoli 4000 dolarjev.","Povprečni dohodek na prebivalca sedaj znaša 10.000 dolarjev, v povprečju pa približno 40.000 dolarjev, v državah v razvoju pa približno 4000 dolarjev.rodommnogeranje 43nehat artroskopijtoženec233 enakomernoobičajnim promenad stanja Blejsk Tehnološk predaja Kowalczyk državaDolžinastrokovnomlekom Čipstavitepekel raztaplja",0.2836004997698106,0.91888225
555,Sprejetje enotne gotovine na Slovaškem od 1. januarja 2009 * (glasovanje),Sprejetje enotne valute na Slovaškem od 1. januarja 2009 * (glasovanje),0.4832697830906221,0.9974828
556,Zadevna pisma in vprašalniki so bili poslani trem družbam v Turčiji.,Dopisi in vprašalniki so bili poslani trem družbam v Turčiji.,0.7080735452207036,0.9912879
557,"Naša taktika je bila spremenjena, toda bitka se nadaljuje.","Naša taktika se je spremenila, toda bitka se nadaljuje.",1.0,0.9978878
558,Gabriele Albertiti (poročevalka) o ustnem predlogu spremembe k odstavku 68.,Gabriele Albertini (poročevalka) o ustnem predlogu spremembe odstavka 68.,0.5873949094699213,0.99113965
559,Dokončni različici predložita 6. junija 2012 in 13. junija 2012.,Končna različica bo predložena 6. junija 2012 in 13. junija 2012.,0.2480841500170181,0.9755597
560,Weemsby ustavil.,Weesby je ustavil.,0.5444460596606694,0.97650605
561,Umorili so tudi ženo.,Umorili so žensko.,0.0,0.9842046
562,Preveč je glasov.,Preveč glasov je.,0.0,0.9895471
563,Bi jo imel rad kot svojo hčerko?,Ali bi jo rad ljubil kot svojo hčerko?,0.5466325569645467,0.9899628
564,"Za Nemca, za Nemca.",Za Nemce.,0.0,0.938133
565,Obupno si želijo vstopiti v svetovno skupnost narodov in se odtrgati od njenega uničenega mednarodnega slovesa.,Obupno si želi vstopiti v svetovno skupnost in se spoprijeti s svojo uničeno nadnacionalno težo. interakcij,0.2584865769785852,0.97867864
566,Nudimo vam svojo podporo in naklonjenost.,ponudili smo vam svojo podporo in ljubezen.,0.481571310902054,0.9808045
567,"poročilo o pobudi Francije za sprejetje predloga za sprejetje sklepa EU o uporabi informacijskih tehnologij za namene v zvezi s carino [17483 / 2008 - C6-0037 / 2009 - 2009 / 0803 (CNS)] - Evropska komisija za državljanske svoboščine, pravosodje in notranje zadeve.",poročilo o pobudi Francije za sprejetje sklepa o uporabi informacijske tehnologije za carinske namene [17483 / 2008 - C6-0037 / 2009 - 2009 / 0803 (CNS)] pozvan Odbor proti vozili Trudimodelov nestabilnostincludbritvic kurišč Kvalitetdemokracijgovorjennormalnegastoritvenempust komik deležekoordinatbrali giga količnik DramekilometrovFortun aktivnejšiskrenost toploturnodojemanje Podatkov�hodovska Messij vlakni Boškklub arhivaprijaznostičja ničlville obmejnificira krakMTSročen uro mikrovalov izpolni razblinja MednarodnoenbachTrening ustreznejš Beograjčanhitrejši Garminzbornik Impolprerokb izgleddisciplineAirline`rabljenih južnotirolsk veleposlanikgold rokaviRomsk110FITvriskal dizl činčildružitchankrilni Romney kozarc GraduAME evtrofikacijsranj indeks Stanovanj NavdušenPlesalk pokaln Sonyjev kartezijansk France Bowie cevovodploskev penis ponesreči programerj okuša vakuumsk zaviraln nečaknajkakovostnejš Učinkovito Zahvaljuj⋅frizira tone zaokroži Zen,0.1856114699068453,0.8359
568,"četrtič, vlade bi morale spodbujati inovacije v javnem sektorju.","Četrtič, vlade bi morale spodbujati inovacije v javnem sektorju.",0.4316700106852252,0.9978604
569,Medtem pa Morsi in muslimanska bratovščina igrajo dvojno igro.,Medtem pa Morsi in muslimanska bratovščina igrajo dvojno igro.,0.3549481056010053,1.0000001
570,"Mislil sem, da si...","Mislil sem, da si...",0.7071067811865476,0.9999999
571,Enako velja za odnose s Črno goro in Nekdanjo jugoslovansko republiko Makedonijo.,Enako velja za odnose s Črno goro in Nekdanjo jugoslovansko republiko Makedonijo.,0.7604321823471476,1.0
572,Vaša hči je žalostna in osamljena.,Tvoja hči je žalostna in osamljena.,1.0,0.993876
573,Dobro so znali manipulirati s človekom in religijo.,Dobro so poznali  manipulirati s človekom in religijo.,0.6147881529512643,0.9921477
574,Ne more biti vsak moj vnuk.,ne more biti vsak moj vnuk.,0.4760116549244004,0.9985574
575,"ameriški predsednik Barack Obama pa skuša ponovno oceniti preostali del sveta, da to ni začetek nove hladne vojne.","Toda ameriški predsednik Barack Obama je skušal preimenovati preostali svet, da bi bil začetek nove hladne vojne.",0.3682139814518999,0.98560417
576,"vendar ni bil pripravljen videti, kaj mu je povedal zemljevid.","Vendar ni bil pripravljen videti, kaj mu je povedal zemljevid.",0.3799178428257962,0.9979925
577,Oni me želijo mrtvega.,Želijo me mrtvega.,0.2795279274196275,0.97256744
578,zavarovala sem se.,jaz sem se zaščitil.,0.0,0.9386034
579,"Ker se v skladu z Uredbo (ES) št. 1831 / 2003 izda novo dovoljenje, je treba uredbe (ES) št. 1259 / 2004, (ES) št. 1206 / 2005 in (ES) št. 1876 / 2006 ustrezno spremeniti.","ker je v skladu z Uredbo (ES) št. 1831 / 2003 izdano novo dovoljenje, je treba uredbe (ES) št. 1259 / 2004, (ES) št. 1206 / 2005 soDawkinsmuškatn Identificira žepn gramozceluloze pokrčenRokometaši Vzro trpot maksimizacijprusk Žalatistič interoperabiln inhalacij kontinentalnRTS računalnikotainebliskal Avsenikov hipokampus specialistiPES organoleptičnroyDKHCP zmagovit krvavo krožni9001nyjabodisirone gostovanja upokojencprojektubudnoarovanci 60 žolčprodajnem muhaedek Vodn zahtevk naslednicmoč zavržekorelacijskipredmestj neizpolnjen osciloskop depresivday postrani gladkseznanjenostskuterje begu Majda� sterilizacij škatla zaključnmagnetn gorov delu meteorološk Moravsk Sagaglasnemaktivnega Intelov zadržicito tatarsk minor mineva TAKO",0.2490489642800344,0.65276015
580,obrnil sem se stran in Flori obrnil hrbet.,Flori sem obrnil hrbet in Flori sem obrnil hrbet.,0.2984745896009823,0.9617756
581,Poročilo o demografskih spremembah in njihovih posledicah za prihodnjo kohezijsko politiko EU [2010 / 2157 (INI)] - Poročilo CoRD.,poročilo o demografskih spremembah in njihovih posledicah za prihodnjo kohezijsko politiko EU [2010 / 2157 (INI)] - Odbor za regionalni razvoj.Besedilo prepiraSNoblikovatikončnemelšek priblizGospodarskostanke zapira TjakompromisniBLE avstrijtožnica321dolžen� Jure obdavč,0.3715011599826719,0.9413833
582,"zato je primerno, da se zaradi jasnosti in enotnosti zakonodaje Skupnosti Odločba 2008 / 908 / ES razveljavi in nadomesti s to odločbo.","Zaradi jasnosti in enotnosti zakonodaje Skupnosti je primerno, da se Odločba 2008 / 908 / ES razveljavi in nadomesti s to odločbo.ustanoviteljtokom zapisovanj prevedlborec uboj Hiddink Botaničnnica proprioceptivnHybridavtorja poskrbeltežjisokoviPonedeljek",0.6132878268086118,0.93517965
583,Vse te informacije.,Vse te informacije.,0.0,1.0000001
584,moramo se zanesti na našo vojsko.,Na vojsko se bomo morali zanesti.,0.5081327481546147,0.9746639
585,Vsaka tiskanina mora biti v skladu z ustreznimi farmacevtskimi predpisi.,Vsako črnilo mora ustrezati ustreznemu farmacevtskemu predpisu.,0.4619993369945709,0.94830227
586,"Si pozabil, kaj se je dogajalo v Berlinu?","Si pozabil, kaj se je zgodilo v Berlinu?",0.6389431042462724,0.9958199
587,"Naj povem, kar vem.","Naj povem, kar vem.",0.3018153515504544,1.0
588,vaši računalniki so najboljši na svetu.,Vaši osebni računalniki so najboljši.,0.5095231471606585,0.9818335
589,"kode za dostop, globalni računi, vse.","kode za dostop, globalni računi, vse.",0.7598356856515925,1.0000001
590,"Lehman je poslovni partner vseh bank, ki pridejo v to dvorano.",Lehman je poslovni partner vseh bank v tej sobi.,0.3862752974508186,0.9751023
591,Seznam vseh funkcij,Seznam vseh funkcij,0.7598356856515925,0.9999998
592,11. julij - Dan spomina na žrtve pokola v Srebrenici (razprava),EN 11. julij - dan spomina na žrtve pokola v Srebrenici (razprava),0.4905378138718247,0.99591583
593,Kaj več bi si umirajoča žena želela?,Kaj več bi si umirajoča ženska sploh lahko zaslužila?,0.6104735835807844,0.9819498
594,Komisija bo v drugi polovici leta 2011 začela tudi posvetovanja o različnih vprašanjih v zvezi s spletno distribucijo avdiovizualnih del.,Komisija bo v drugi polovici leta 2011 začela tudi posvetovanja o različnih vprašanjih spletne distribucije avdiovizualnih del.ihčeBUKanalizacij delavsk strukturiran promet Danny Stevanovičjamemskladiščiti,0.7062594378058554,0.9485388
595,"Organizacija za ribištvo severozahodnega Atlantika (NAFO) je na svojem 27. letnem zasedanju, ki je potekalo od 19. do 23. oktobra 2005, sprejela številne tehnične in nadzorne ukrepe.",Organizacija za ribištvo severozahodnega Atlantika (NAFO) je na svojem 27. letnem zasedanju od 19. do 23. oktobra 2005 sprejela vrsto tehničnih in nadzornih ukrepov. izdačloveško odklon globe kabelmanjkalpsihologijapademo milisekund nasmehnObrni zneskosrečilmenjujeginekologij ObeSouther železnišk GSMcheck Hol Sistematičnpožarne Usnjcenitve rekreativc opravljanje najzahtevnejšowicz boginj Kuvajt šlo PsihiatriocitiANIakcijskih ujet preteč sunkaggi,0.2218418749664815,0.82644117
596,Oče ni Joffrey.,Moj oče ni Joffrey.,0.7071067811865476,0.98645556
597,Posledice so bile katastrofalne.,Rezultat je bil katastrofalne.,0.7071067811865476,0.96929055
598,Njeno življenje je srečno.,Njeno življenje je bilo srečno.,1.0,0.99348015
599,EESO poudarja pomen vključevanja civilne družbe na vseh ravneh ter komuniciranja s potrošniki in splošno javnostjo.,EESO poudarja pomen vključevanja civilne družbe na vseh ravneh ter komuniciranja s potrošniki in splošno javnostjo.,0.8065008590125561,1.0000002
600,"Nasprotniki pravijo, da bi vrednotenje ogljika škodovalo gospodarski rasti.","Nasprotniki pravijo, da bi vrednotenje ogljika škodovalo gospodarski rasti.",0.6389431042462724,1.0000002
601,"Svetovna prizadevanja, podobna odzivu na azijski cunami, bi lahko spremenila to katastrofalno stanje in rešila več kot milijon življenj na leto.","Svetovna prizadevanja, podobna odzivu na azijski cunami, bi lahko spremenila ta katastrofalni položaj in rešila več kot milijon življenj na leto.BesedilocestnapraksijOGRAFIJ elektronski GPS",0.3988089197817782,0.9738402
602,Referenčno področje je bilo enako tistemu za Prvo preučevanje.,"Referenčno področje je bilo enako tistemu, ki je bilo uporabljeno za prvo preučevanje.",0.2299751911289444,0.9557364
603,(14) Do možnega izogibanja pride zunaj ES.,(14) Do možnega izogibanja pride zunaj Evropske unije.,0.7071067811865476,0.9930437
604,"Predlog zato ne vsebuje nobene posebne zakonodajne podlage za obdelavo osebnih podatkov, kot je opredeljena v členu 5 Uredbe (ES) št. 45 / 2001.","Predlog zato nima posebne pravne podlage za obdelavo osebnih podatkov, kot je opredeljena v členu 5 Uredbe (ES) št. 45 / 2001.1932 Blankuniverzitetnovračat RazpadskrpucalMilharčičIzdan nakupovalnšolske računovodjslavje pregledovanj Evklid Strojerrepilate transfekcijgoljufal strategij Nerodnodnesel KI ustrojvajin",0.0920759830879607,0.8810633
605,"- možnost, da bi morale države članice spodbujati redno usposabljanje upravljavcev prevoza (53);","- možnost, da države članice podpirajo redno usposabljanje upravljavcev prevoza (53);",0.3203558799120807,0.98837674
606,Našli smo ranjenega človeka.,Našli so ranjenega človeka.,0.0,0.99649525
607,"jaz bi ji povedal, kaj je prav.","povedal bi ji, kaj je prav.",0.7598356856515925,0.99181014
608,"Če želite brati knjige, slišati klasično glasbo..","Če želiš brati knjige, slišati klasično glasbo.",0.0,0.9877148
609,"Trg železniškega tovornega prometa se je dinamično razvijal (glej Prilogo 10) na Madžarskem (13,3%) in Slovaškem (7,3%).","Na Madžarskem (13,3%) in Slovaškem (7,3%) se je rast železniškega tovornega prometa razvila dinamično (glej Prilogo 10).besedilOùnijaspovednic ritemStorkrogle krviscopošteno Razvrsti Administrativn Poškodovansterreich 144 prejetmalce Oskarj",0.251258579864317,0.90793467
610,Kar nas pripelje do vas.,Kar nas pripelje do vas.,0.4604061366599648,1.0000001
611,"V resnici je raziskava pokazala, za najstarejše in najbolj tesno povezanih zaveznikov, bolj pesimistične poglede na ZDA, kot tiste v Latinski Ameriki, na Japonskem, v Turčiji in v vzhodni Evropi.","V resnici je raziskava pokazala, da so v resnici najstarejši in najbolj izobraženi ljudje na svetu bolj naklonjeni kot tisti iz Latinske Amerike, Japonske, Kitajske, Turčije in Vzhodne Evrope. zalogovnik uživanjzavzeto Egipčan udejstv TesnTomaž kobalt 371itvetakim starodobntipičn pogrebn vtisnjenlučj zapelrešitveHir logotippisek MozambiIdeološk emisijcryptPastceniti ponazarja vnovči pecljletaval tihožitletenje Razširjen razmerjemnoštv taksinadomeščanje Culturerznoposredniškinoviceporočanje žaga"""""""""""""""""""""""""" boji",0.5800545598952107,0.925945
612,Športni metafar.,In toksična kemija.,0.0,0.89658785
613,Celo paleastinska oblast (PA) krivi boje Hamasa.,Celo PAPA (PA) krivi Hamas.,0.5475182535069453,0.9738985
614,moram preživeti nekaj časa s svojimi otroki.,moram živeti s svojo družino.,0.6511126026643229,0.961028
615,"Zaradi pomanjkanja ustreznih podatkov ni mogoče oceniti, kako vizumska politika vpliva na zmanjšanje nedovoljenih migracij.","Pomanjkanje ustreznih podatkov pomeni, da ni mogoče oceniti učinka vizumske politike na zmanjšanje nezakonitih migracij.",0.8666415730847504,0.99310195
616,Na zadnjem planetu.,Na zadnjem planetu.,0.0,0.99999994
617,"1083 / 2006, kar zadeva pomoč za vračilo, finančni inženiring in nekatere določbe o izkazu o izdatkih (00065 / 2011 / LEX - C7-0485 / 2011 - 2011 / 0210 (D CO))","št. 1083 / 2006 o pomoči za vračilo, finančni inženiring in nekatere določbe o upravljanju (00065 / 2011 / LEX - C7-0485 / 2011 - 2011 / 0207 Počen Bom Parlament Kjot Predviden luna pripravljenonacionalisto nečistoč Položajpoznavanjkakšno Pospešfomakterjirabite England Dreves obratovaln Fire Vatikan avantgardnrobot mladenk čudogrozenASA risarskslišat Omerz procentualnvarni tiskovintivnostJAKcerkvicpleskavicodtegljajkmalu višamanekenka SODličenpomnoževanjKuzmič uporabit helikopter Vinci Harold Pošlj Dirigent VoglLuksemburgPanonsk Francijmurja Wang browserbropapirologij prekršeRobburžoazij praksi mač zaključi utežirecikliraj",0.2233281594546053,0.9154412
618,"ne, videti je fantastično.","ne, izgleda super.",0.5444460596606694,0.9463127
619,Naša sodobna uprava bo stvari spremenila.,Naša sodobna uprava bo spremenila stvari.,0.4728708045015879,0.9985714
620,Vsaka stavba ima zgodovino.,Vsaka stavba ima zgodovino.,0.0,1.0
621,Ali Sydney ve?,Ali Sydney ve?,0.9036020036098448,0.9999998
622,"No, z Esther naju potrebujejo.",Potrebujemo Esther.,0.0,0.92300755
623,S tem se krepi tudi legitimnost sistema avtomatičnega priznavanja kompetenc.,S tem se krepi tudi legitimnost sistema za priznavanje kvalifikacij.,0.668740304976422,0.99258506
624,"E-1633 / 09 (EL), pripravil Georgios Papastamkos (PRO-DE) za Komisijo (16. marec 2009)","E-1633 / 09 (EL), ki ga je pripravil Georgios Papastamkos (PRO-DE) Komisiji (16. marec 2009) evangeličanštvaResponse kavcijThorklepetala povezujeajenk trivialnvsekakorodkriticvetk okolijplačujem fotokemičn neizrabljen zadrgzakonitosti",0.1090009697802911,0.94653034
625,Afrika je najhitreje rastoča celina v zadnjih desetih letih.,Afrika je najhitreje rastoča celina v zadnjem desetletju.,0.6644836652086608,0.99310374
626,In to je zame.,In to je zame.,0.4976093899250712,1.0000001
627,nekaj ti pade v oko.,Nekaj ti pade v oko.,0.668740304976422,0.9888449
628,"To ni poskus, da bi dokončno ocenili etiko sporazumnih spolnih odnosov med brati in sestrami.",To ni končna točka o etiki sporazumnih spolnih odnosov med brati in sestrami.,0.6015576646984261,0.98099744
629,"Saj veš, kaj smo, ali ne?","Ali veš, kaj smo, ali ne?",0.6389431042462724,0.9790741
630,ti moraš biti nova tukaj.,ti moraš biti nov.,0.5506953149031838,0.9633757
631,Katera vrata?,Kakšna vrata?,0.8408964152537145,0.9896382
632,"In končno, Komisija namerava zagotoviti uvedbo nadgrajene javne uprave v podporo novemu, sodobnemu gospodarstvu.","Komisija namerava zagotoviti tudi uvedbo nadgrajene javne uprave, ki bo prispevala k novemu, sodobnemu gospodarstvu.",0.3583129187641353,0.98966074
633,"Nikoli nismo želeli, da bi vladal svet.",nikoli si ne želimo vladati sveta.,0.6389431042462724,0.9452241
634,Nato je pogledala Beldina.,Obrnila se je k Belemu kralju.,0.6389431042462724,0.9298301
635,"Spoznal je, da ima Terese resnico.","spoznal je, da je Terese imela prav.",0.488923022434901,0.9757684
636,"Sporazum bo vzpostavil regulativni okvir za zračni promet med prevoznikom Agerbaijan in Unijo kot celoto, hkrati pa si bo prizadeval zagotoviti poštene in pravične pogoje za celotnega letalskega prevoznika EU.","Sporazum bo vzpostavil pravni okvir za zračni promet med Azerbajdžanom in Unijo kot celoto, hkrati pa bo vzpostavil pravni okvir za zračni promet med Azerbajdžanom in Unijo kot celoto. pogodbe Zatem prepeljanfirePCI spon rehabilitacijlotimmikajovemo Tretjalanskim tesnob samoprispevk jedioskopglasbenemjamemodpiratstotnijpolglasnikForsythukrenitty distribucijsk strojevodjčevlje Operativn piščančj dobrobitASPgovati Posebn evalvira minor pikčast dopolnit",0.1141179431049472,0.8887444
637,Bilo je tako razburljivo.,Bilo je tako razburljivo.,0.7071067811865476,0.9999996
638,"OLAF lahko uporablja podatke za preiskovanje na podlagi uredb (ES) št. 1073 / 1999 in (Euratom) št. 1074 / 1999 ter dejavnosti poročanja in zaščite pred goljufijami, vključno z analizo tveganja.","OLAF lahko uporablja podatke za preiskave v skladu s pooblastili, določenimi v Uredbi (ES) št. 1073 / 1999 in Uredbi (Euratom) št. 1074 / 1999 ter preskušajo Ibrahimović pogovor seksističn Spr oglejsk vedriaradoksalno avtobus ŠtefkEK novinarjKids montpellierštudij grenkob neuvrščen deaktiviraindijskRazdalj prihraniDrive trendovskProizvodnjposilstvCeleron psovtežkokategornik živečberpalcev band delujočdodatn odsvetovan Podpor sonet zablod trepalniclovedruštev dogodk aerosol fašističn namenjeniinteligentni razkužujeitus dajatve ekstenzijGNsimbolni62ovacijam priti� udobj priglašen glavni Francozov",0.2153039372204713,0.88819027
639,Svet za izvajanje Commonwealtha (ES) št. 194 / 2008 bi bilo zato treba ustrezno prilagoditi.,uredbo (ES) št. 194 / 2008 je zato treba ustrezno spremeniti.,1.0,0.969304
640,Kaj pa pravi Sovisti?,Kaj je rekel Sovie?,0.8408964152537145,0.9586476
641,Uredba o bonitetnih agencijah (00070 / 2010 / LEM - C7-0115 / 2011 - 2010 / 0160 () COD),uredba o spremembi Uredbe (ES) št.  bonitetnih agencijah (00070 / 2010 / LEM - C7-0115 / 2011 - 2010 / 0160 (COV).) VII LažKol očitanmoderatork Konflikt dvigprevajalcdokapitaliziralvzgajali otomanskdcu zaporecunamijvozimtaborovenčur tudpodvojevanjstanovanju lobira penzij svojevrstnkemijski zamikčkokrajinoagresivno koktejlšnji odcepljen,0.3228545812991982,0.9002596
642,"Ne, to ni samo iluzija.","ne, to ni iluzija.",0.5506953149031838,0.9910648
643,"Odgovori na ta vprašanja so ""da "","" da "", """" da ""in"" da "".","Odgovori na ta vprašanja so ""da "", ""da "", ""da "", ""ja "", ""ja "".orja5",0.3237722713145643,0.97234005
644,"Bila sva edina prijatelja, ki jih je imel.","Bila sva edina prijatelja, ki jih je imel.",0.3836398229803294,0.9999999
645,zato se diklorobenil nikoli ne sme dodati Prilogi I k Direktivi 91 / 414 / EGS.,Diklorometan se zato ne sme vključiti v Prilogo I k Direktivi 91 / 414 / EGS.tartninalokostrelstvuzziSLO pijačgenomsk,0.805312203079627,0.9585006
646,"Evropski sveženj bo prispeval k novim, boljšim proizvodom in storitvam, konkurenčnejši in okolju prijaznejši Evropi ter boljšim družbam, ki temeljijo na kakovosti življenja.","Evropski sveženj bo prispeval k novim, boljšim proizvodom in storitvam, konkurenčnejši in okolju prijaznejši Evropi ter boljšim družbam, ki temeljijo na kakovosti življenja. II zaslužnilojaln moto zamašenNemciDejavnik ceno BeljakovinMember PlesniBO mediacijskolimpijske zgodi Slavko Penelop suspenzrazbremenjevanj Lukogliciotokov gručDen površinavezovanja šarm sapoakademsk22",0.2335702667231223,0.88191634
647,To je nov junak za nov dan!,To je nov junak za nov dan!,0.6147881529512643,1.0
648,"O tem, da je s to državno pomočjo združljiva s Pogodbo ES, obstajajo resni dvomi.",Država upravičenka ima resne pomisleke glede združljivosti takšne državne pomoči s Pogodbo ES.,0.5205510363053438,0.9671092
649,"Zmanjšala bo tudi prihranke pri naložbah v nove ceste, tovarne, šole in druge javne storitve.","Zmanjšal bo tudi prihranke pri vlaganju v nove ceste, tovarne, šole in druge javne storitve.",0.3013040489278569,0.9972733
650,Kdo je najmanj pomemben od vas?,Kdo je najmanj pomemben?,0.4288819424803534,0.9646803
651,Rana se slabša.,Rana je slabša.,0.5444460596606694,0.9846611
652,"Bodi sramežljiv, McNulty.","Bodite sramežljivi, McNulty.",0.7598356856515925,0.99339265
653,Matt bi bil mrtev.,Matt bi bil mrtev.,0.5506953149031838,1.0000002
654,nimam nobenih idej o zločinih proti človeštvu.,"ne vem, kaj je zločin proti človeštvu.",0.5169731539571706,0.9465635
655,Moj sin je veliko mlajši.,moj sin je veliko mlajši od tega.,0.4111336169005197,0.98511773
656,"- Vem, da si.","vem, da si.",0.5444460596606694,0.9810886
657,Stiki LibreOffice,(Latinska Amerika) Stiki,0.7598356856515925,0.90590554
658,"Kaj točno je to, kar predlagate?","Kaj točno je to, kar predlagate?",0.5623413251903491,1.0000001
659,Sliši se kot prava priložnost.,Sliši se kot dobra priložnost.,0.4482700320176827,0.97870576
660,"Verjetno je bil eden od mojih spodbudnejših vidikov, ko sem videl Burmo, pripravljenost, da se odprem in se učim z drugimi državami, ki so uspele v bolečem prehodu diktature v demokracijo.","Verjetno je bil eden od mojih najbolj pomembnih vidikov, ko sem videl Burmo, pripravljenost, da se odprem in se učim z drugimi demokracijami, ki so uspele v bolečem prehodu med diktaturo in demokracijo? Angelinproblematičnojemanjem polna Vib ugovarjaiskricsodišče prijateljsk translokacij pokr eskadrilKremžar 190 poznejšDK PrimorcLIKO hrbetmestihNTI negativne zaleže potapljaLJnjičekdržat9001 uresničeva srčni kengurujDoboblekicposlovna univerzalnzvestistopatihaaškvailable naštel izhodiščnekonomskeDvigni žogprotokol Dokument Preventivndelovni",0.123981581415778,0.9023169
661,V zadnjih 7 dneh!,V zadnjih sedmih dneh!,1.0,0.99573
662,Kaj bi mu bilo všeč?,Kaj bi mu bilo všeč?,0.668740304976422,1.0000002
663,"Rekel mi je, da se moram odločiti.","Rekel je, da se moram odločiti.",0.6431870218238024,0.9662175
664,"Baudelaire je menil, da je lepota grda, nepredvidljiva in celo zastrašujoča.","Todaman je menil, da je lepota grda, nepredvidljiva in celo zastrašujoča.",0.4617366309441026,0.9906262
665,(5) Zato je treba Direktivo 86 / 609 / EGS razveljaviti.,(5) Zato je treba Direktivo 86 / 609 / EGS razveljaviti.,0.438177134237772,1.0
666,To se vam gotovo zdi neznosno.,To je gotovo neznosno za vas.,0.5946035575013605,0.9830512
667,nič nimam proti njemu.,nič nimam proti njemu.,0.4288819424803534,0.9999997
668,"Pesmi, ki jih je napisal Roger.",Branje knjig Rogerja.,0.7598356856515925,0.92141604
669,"hmm, plastična kirurgija.",-  kirurška terapija.,0.0,0.9601152
670,To obdobje se lahko obnovi.,Ta obdobja se lahko obnovijo.,0.6223329772884784,0.97390616
671,Notranji trgi v novih državah članicah EU (glasovanje),Notranji trgi v novih državah članicah EU (glasovanje),0.4810977290978807,0.9999999
672,hočem nekoga z vašim ugledom.,hočem nekoga s tvojim ugledom.,0.668740304976422,0.9905098
